"","day","temp","dewp","wdsp","sndp","fog","NUM_CRIMES"
"1610",3,63.9,52.1,12.8,999.9,0,0.67381974248927
"1641",1,54.1,43.4,11.5,999.9,0,0.751072961373391
"1647",6,58,50,7.8,999.9,0,0.639484978540773
"1652",2,65.7,61,7.9,999.9,0,0.618025751072961
"1656",7,66.1,59.2,10.7,999.9,0,0.678111587982833
"1702",2,65.1,57.4,4.1,999.9,1,0.551502145922747
"1714",1,58.9,40,7.8,999.9,0,0.530042918454936
"1732",7,69.7,60.3,6.8,999.9,0,0.742489270386266
"1737",4,66.4,58.9,5.5,999.9,0,0.605150214592275
"1748",4,77.9,67,6.8,999.9,0,0.624463519313305
"1750",6,80.4,68,5.7,999.9,0,0.869098712446352
"1758",1,59.8,54.6,6.7,999.9,0,0.628755364806867
"1780",2,69.9,43.5,6.8,999.9,0,0.682403433476395
"1785",5,63,48.8,5.1,999.9,0,0.686695278969957
"1795",3,69.5,48.3,9,999.9,0,0.549356223175966
"1808",3,67.4,59,5.5,999.9,0,0.748927038626609
"1811",3,75.5,65,8.7,999.9,0,0.710300429184549
"1815",3,79.3,62.3,6.3,999.9,0,0.729613733905579
"1818",7,59.9,57.4,5.7,999.9,1,0.562231759656652
"1824",6,68.6,53.8,9.2,999.9,0,0.920600858369099
"1843",7,60.9,45.4,7.5,999.9,0,0.592274678111588
"1852",2,67,52.2,7.6,999.9,0,0.671673819742489
"1854",5,67.3,57.4,7.9,999.9,0,0.781115879828326
"1857",4,60.4,57.1,10.6,999.9,0,0.587982832618026
"1870",7,74.2,64.9,8.9,999.9,0,0.751072961373391
"1919",6,67.4,58.9,9.5,999.9,0,0.800429184549356
"1920",6,69.1,55.6,8.3,999.9,0,0.785407725321888
"1933",5,78.5,67,8.6,999.9,0,0.832618025751073
"1943",1,68.3,54.3,10.3,999.9,0,0.729613733905579
"1953",1,73.2,68.5,9.4,999.9,0,0.753218884120172
"1973",2,74,60.1,11.4,999.9,0,0.697424892703863
"1976",5,66,44.2,10.6,999.9,0,0.744635193133047
"1978",4,59,48,13.9,999.9,0,0.51931330472103
"1979",6,71.4,61.1,8.6,999.9,0,1
"1986",7,78.4,66.3,5.7,999.9,0,0.740343347639485
"2047",4,74.3,53.3,4.7,999.9,0,0.731759656652361
"2062",1,79.2,69.1,6.9,999.9,0,0.969957081545064
"2063",5,74.1,57.4,4.6,999.9,0,0.706008583690987
"2067",3,81.6,72.5,4.3,999.9,0,0.738197424892704
"2074",3,71.7,53.9,5,999.9,0,0.613733905579399
"2082",2,76.8,59.7,5.5,999.9,0,0.609442060085837
"2084",4,78.8,69.7,6.2,999.9,0,0.729613733905579
"2104",5,82.8,71.5,6.4,999.9,0,0.927038626609442
"2105",2,73.3,64.3,6.3,999.9,0,0.682403433476395
"2154",4,78.7,62.5,7.8,999.9,0,0.656652360515021
"2167",1,73.3,54,7.2,999.9,0,0.802575107296137
"2171",3,70.3,56.1,8.5,999.9,0,0.545064377682403
"2178",7,80.2,65.8,7.4,999.9,0,0.710300429184549
"2183",3,85,68,8.9,999.9,0,0.811158798283262
"2196",1,77.5,68.4,9.8,999.9,0,0.763948497854077
"2214",2,70.8,54.8,7.1,999.9,0,0.706008583690987
"2221",6,82.4,65.4,8.7,999.9,0,0.931330472103004
"2227",2,77.6,69.6,7.1,999.9,0,0.63519313304721
"2233",5,86.5,77.9,10.4,999.9,0,0.736051502145923
"2234",5,76.7,60.4,7.9,999.9,0,0.766094420600858
"2250",6,80.1,69.6,8,999.9,0,0.766094420600858
"2251",2,84.9,71.2,8.1,999.9,0,0.665236051502146
"2254",7,75.7,68.6,9.1,999.9,0,0.675965665236052
"2271",7,72,59.7,11.8,999.9,0,0.678111587982833
"2273",7,81.5,66.3,10.1,999.9,0,0.802575107296137
"2281",6,80.2,64.1,11.8,999.9,0,0.78755364806867
"2295",4,79.2,73.5,8.5,999.9,0,0.645922746781116
"2301",1,82.3,67,10,999.9,0,0.778969957081545
"2303",1,71.9,55.7,12.2,999.9,0,0.710300429184549
"2305",3,77.3,70.4,6,999.9,0,0.746781115879828
"2306",6,86,75.8,12.9,999.9,0,0.789699570815451
"2381",6,74.7,68,5.3,999.9,0,0.755364806866953
"2383",6,76.5,60.2,4,999.9,0,0.879828326180258
"2386",1,77.8,68.4,3.6,999.9,0,0.703862660944206
"2395",7,79.4,62.2,5.1,999.9,0,0.821888412017167
"2400",5,73.8,54.6,5.2,999.9,0,0.723175965665236
"2451",5,74.2,57.2,5.6,999.9,0,0.905579399141631
"2474",4,71,55.3,5.5,999.9,0,0.995708154506438
"2480",7,75.7,60.7,6.8,999.9,0,0.736051502145923
"2494",6,75,56.8,5.3,999.9,0,0.731759656652361
"2523",4,71.5,62.1,7.9,999.9,0,0.761802575107296
"2527",2,76.1,70.4,5.4,999.9,0,0.650214592274678
"2535",6,69.4,52.3,8.7,999.9,0,0.770386266094421
"2537",2,75.9,71.3,4.6,999.9,0,0.585836909871245
"2539",7,70,53.1,8.8,999.9,0,0.660944206008584
"2559",2,77.1,66,7.5,999.9,0,0.697424892703863
"2560",3,74,67.5,5.5,999.9,0,0.564377682403433
"2564",3,77.8,63.4,5.9,999.9,0,0.686695278969957
"2576",1,80.1,65.3,5.7,999.9,0,0.751072961373391
"2578",5,70.8,53.7,7,999.9,0,0.660944206008584
"2587",1,72.2,64.1,9.4,999.9,0,0.581545064377682
"2592",1,77.3,71.6,4.4,999.9,0,0.536480686695279
"2594",5,70.6,53.4,10.1,999.9,0,0.690987124463519
"2599",6,68.3,52.4,8.2,999.9,0,0.678111587982833
"2608",4,74.3,62.2,8,999.9,0,0.633047210300429
"2621",5,73.2,62.5,7.4,999.9,0,0.675965665236052
"2622",2,72.9,63.3,9.7,999.9,0,0.585836909871245
"2623",3,73.8,67.3,5.3,999.9,0,0.716738197424893
"2635",4,80.2,60.1,10.1,999.9,0,0.776824034334764
"2649",7,75.1,69.2,7.6,999.9,0,0.643776824034335
"2650",3,69.6,52.5,11.8,999.9,0,0.630901287553648
"2666",4,71.5,57.4,10.6,999.9,0,0.67381974248927
"2707",5,76,65.1,3.7,999.9,0,0.766094420600858
"2711",1,71.3,62.2,3.8,999.9,0,0.682403433476395
"2726",1,72.2,67.5,5.1,999.9,0,0.744635193133047
"2732",4,64.8,51.9,4.4,999.9,0,0.407725321888412
"2740",4,74.3,58,5.8,999.9,0,0.708154506437768
"2766",1,67.5,60.2,5.7,999.9,0,0.684549356223176
"2768",2,70.3,64.7,6.9,999.9,0,0.690987124463519
"2773",3,72.6,61.4,7.1,999.9,0,0.639484978540773
"2805",7,66.1,55.9,8.2,999.9,0,0.560085836909871
"2812",4,66.8,45.8,9.3,999.9,0,0.536480686695279
"2822",7,67.4,61,5.2,999.9,0,0.931330472103004
"2831",6,68.4,56.2,6.9,999.9,0,0.65450643776824
"2838",7,64.1,60.7,9,999.9,0,0.545064377682403
"2868",6,68.1,56.3,7.6,999.9,0,0.59656652360515
"2881",2,68.1,55.2,8.2,999.9,0,0.639484978540773
"2885",5,68.4,58.4,8.8,999.9,0,0.67381974248927
"2888",3,68.4,57,9.3,999.9,0,0.48068669527897
"2890",7,71.6,63.1,9.3,999.9,0,0.699570815450644
"2894",1,68.8,58.2,9.5,999.9,0,0.658798283261803
"2904",3,70.8,57,11.8,999.9,0,0.545064377682403
"2905",6,76.6,67.9,9,999.9,0,0.639484978540773
"2908",1,73.9,67.4,6.6,999.9,1,0.630901287553648
"2931",6,63.6,61.2,9.3,999.9,0,0.517167381974249
"2934",7,73.2,68,10.1,999.9,0,0.42274678111588
"2936",3,81.6,71.7,7.9,999.9,0,0.626609442060086
"2951",2,79.4,67.8,10,999.9,0,0.560085836909871
"2955",4,74.2,68.8,6.3,999.9,0,0.699570815450644
"2960",5,64.7,50.4,8.5,999.9,0,0.448497854077253
"2989",5,75.1,66.4,10.7,999.9,0,0.768240343347639
"3001",2,73.1,65.5,9.5,999.9,0,0.474248927038627
"3046",1,48.8,42.3,4,999.9,0,0.431330472103004
"3048",5,46.9,35.6,3.8,999.9,0,0.626609442060086
"3057",2,59.8,43,3,999.9,0,0.542918454935622
"3066",4,47,36.4,5.3,999.9,0,0.465665236051502
"3079",7,56.7,48.1,5.6,999.9,0,0.560085836909871
"3104",5,49.2,38.7,4.8,999.9,0,0.525751072961373
"3110",2,79.7,68.6,8.2,999.9,0,0.907725321888412
"3127",1,60.1,43.3,7,999.9,0,0.61587982832618
"3130",3,68.3,63,8.6,999.9,0,0.581545064377682
"3131",3,49.2,34.1,9,999.9,0,0.517167381974249
"3136",6,56.3,40.2,7.7,999.9,0,0.555793991416309
"3144",3,61.7,45,7.5,999.9,0,0.590128755364807
"3158",6,56,46,8.9,999.9,0,0.566523605150215
"3166",4,62.9,52.5,7,999.9,0,0.40343347639485
"3169",4,48.6,39.3,5.9,999.9,0,0.551502145922747
"3179",1,46.5,31.6,7.4,999.9,0,0.487124463519313
"3181",5,54.1,44.9,9.6,999.9,0,0.551502145922747
"3194",3,38.5,34,8.4,1.2,0,0.255364806866953
"3210",7,60.3,47.3,8.3,999.9,0,0.452789699570815
"3249",4,63.1,57.8,8.2,999.9,0,0.581545064377682
"3250",5,60,54.8,11.1,999.9,0,0.57725321888412
"3257",2,52.3,41.4,8,999.9,0,0.611587982832618
"3259",2,42.3,38,7.4,999.9,0,0.377682403433476
"3266",6,44.9,39.9,7.4,999.9,0,0.214592274678112
"3291",4,36,33.8,14.2,2,1,0.278969957081545
"3299",7,48.1,32.4,12.2,999.9,0,0.510729613733906
"3304",7,50.3,43,12.2,999.9,0,0.521459227467811
"3313",3,49.5,36.7,13.8,999.9,0,0.605150214592275
"3314",6,44.2,26.8,14.2,999.9,0,0.585836909871245
"3323",2,50.8,39.1,16.1,999.9,0,0.431330472103004
"3335",1,58.3,51.6,12.3,999.9,1,0.542918454935622
"3401",1,37.9,33.7,5.4,999.9,0,0.48068669527897
"3403",5,37.2,33.8,4.4,999.9,0,0.407725321888412
"3408",3,42.5,37.6,4.2,999.9,0,0.579399141630901
"3419",2,38.3,32.9,4.2,999.9,0,0.489270386266094
"3425",7,34.2,26.6,6.2,999.9,0,0.521459227467811
"3432",6,32.4,25.7,4.8,999.9,0,0.521459227467811
"3444",7,42.1,31.7,6.5,999.9,0,0.414163090128755
"3454",7,39.4,30.8,8.9,999.9,0,0.512875536480687
"3461",6,34.7,27.3,5,1.2,0,0.439914163090129
"3462",2,42.1,35.2,5.5,999.9,0,0.469957081545064
"3470",4,28.4,20.3,7.1,2,0,0.255364806866953
"3475",1,45.5,36.8,7.3,999.9,0,0.504291845493562
"3479",5,28.5,20.4,6,1.2,0,0.641630901287554
"3496",5,33.1,24.3,8.8,2,0,0.856223175965665
"3498",1,48.6,34.8,9.8,999.9,0,0.457081545064378
"3505",5,24.6,8,7.6,999.9,0,0.474248927038627
"3527",6,34.8,17.6,10.1,999.9,0,0.53862660944206
"3540",7,40.4,28.5,8,999.9,0,0.562231759656652
"3555",5,37.2,27.1,8.2,999.9,0,0.575107296137339
"3557",2,39.1,25.3,9.2,999.9,0,0.379828326180258
"3561",4,30.2,17.8,11.6,999.9,0,0.439914163090129
"3575",4,35.2,25.1,9.5,999.9,0,0.105150214592275
"3576",2,14.9,1.7,11.7,2,0,0.188841201716738
"3580",3,17.3,3.8,10.1,2,0,0.255364806866953
"3592",6,39.5,31.5,10.3,999.9,0,0.439914163090129
"3597",6,38.5,34.5,11.3,999.9,0,0.437768240343348
"3623",3,40.9,25.3,8.4,999.9,0,0.433476394849785
"3639",1,30.5,25.7,13.4,2,1,0.0751072961373391
"3663",4,47.8,42,14.6,999.9,0,0.435622317596566
"3677",3,45.8,39.6,18.3,999.9,0,0.381974248927039
"3722",5,31.3,24.7,3.7,999.9,0,0.572961373390558
"3748",1,27.8,21.8,5.6,999.9,0,0.354077253218884
"3763",4,36.8,28,5.3,999.9,0,0.517167381974249
"3774",7,40.4,29.9,7.7,999.9,0,0.476394849785408
"3775",6,39,28.5,7.3,999.9,0,0.618025751072961
"3785",2,40.8,34.7,4.7,999.9,1,0.354077253218884
"3786",6,36,31.3,5.6,999.9,0,0.386266094420601
"3817",6,32,23.4,5.8,999.9,0,0.517167381974249
"3823",1,42.8,31.8,7.5,999.9,0,0.497854077253219
"3825",5,39.7,27.6,6.9,999.9,0,0.585836909871245
"3847",3,48.8,40,8.1,999.9,0,0.111587982832618
"3850",7,24.8,15.1,7.8,999.9,0,0.42274678111588
"3867",4,56.3,48.8,10.3,999.9,0,0.324034334763948
"3872",5,38.3,32.1,8.6,999.9,0,0.502145922746781
"3882",6,34.2,28,5.1,999.9,0,0.478540772532189
"3888",4,24.3,9.6,9,999.9,0,0.48068669527897
"3899",3,21.3,6.6,9.8,999.9,0,0.416309012875536
"3902",7,39.9,31.4,10.1,999.9,0,0.454935622317597
"3915",2,33.5,26.3,10.1,999.9,0,0.495708154506438
"3918",1,33.3,26.8,11.7,999.9,0,0.536480686695279
"3928",7,40.5,37.7,9.1,999.9,0,0.570815450643777
"3939",7,54.3,50.9,10.7,999.9,0,0.493562231759657
"3941",5,39.2,29.3,9.6,999.9,0,0.594420600858369
"3955",2,26.6,18.9,10.2,999.9,0,0.452789699570815
"3960",4,30.1,19.1,9.6,999.9,0,0.42274678111588
"3970",3,19.2,8.3,9.3,999.9,0,0.315450643776824
"3972",3,37.6,28.4,11.4,999.9,0,0.61587982832618
"3995",2,23.2,13.2,13.8,999.9,0,0.463519313304721
"4004",1,47.2,43.9,9.1,999.9,0,0.527896995708155
"4007",1,39,34,13.7,999.9,0,0.336909871244635
"4013",2,27.7,20.4,16.8,1.2,0,0.1931330472103
"1",2,32.8,26.6,4.7,999.9,1,0.828042328042328
"2",3,31.7,24.6,3,999.9,1,0.666666666666667
"5",5,33.6,27.3,4.9,999.9,1,0.902116402116402
"6",4,32.7,23.7,3.3,999.9,1,0.664021164021164
"7",2,23.6,15.4,6.5,999.9,0,0.571428571428571
"11",5,22.1,11,7.8,1.2,1,0.563492063492063
"12",4,32.5,26.4,8.3,1.2,1,0.592592592592593
"14",6,34.1,33.2,7.9,999.9,1,0.78042328042328
"18",7,32.2,28.8,9.9,999.9,1,0.62962962962963
"19",6,33.2,25.4,8.5,1.2,1,0.714285714285714
"24",3,28.2,19.4,10.3,999.9,0,0.701058201058201
"26",2,36.6,31.6,8.4,1.2,0,0.777777777777778
"27",1,34.2,21.6,9.7,999.9,0,0.854497354497355
"28",3,33.5,30.6,5.8,999.9,1,0.753968253968254
"29",2,34.9,21.8,7.8,999.9,0,0.687830687830688
"30",1,32.6,27.4,7.6,1.2,1,0.746031746031746
"35",7,32.3,24.1,12.2,999.9,0,0.674603174603175
"36",4,34.2,21.7,13.7,999.9,1,0.698412698412698
"39",6,30.9,27.3,14.5,1.2,1,0.510582010582011
"40",6,36.3,34.6,15.9,999.9,1,0.507936507936508
"56",1,31.1,26.8,6,999.9,0,0.87037037037037
"78",5,36.1,34.7,4.8,1.2,1,0.764550264550265
"79",5,39.6,33,5.5,999.9,0,0.87037037037037
"94",1,23,14.1,6,1.2,1,0.666666666666667
"195",4,26.1,15.9,12.3,999.9,0,0.812169312169312
"235",3,24.7,8.9,10.4,999.9,0,0.738095238095238
"251",4,42.4,31,13.2,999.9,0,0.708994708994709
"326",7,28.5,24.1,7.6,1.2,1,0.547619047619048
"327",5,46.5,43.4,10.1,999.9,1,0.677248677248677
"336",7,10.2,1.1,14.9,1.2,1,0.357142857142857
"344",1,32,26.8,7.1,1.2,1,0.693121693121693
"345",3,29.5,21,7,1.2,1,0.687830687830688
"346",5,6.3,-5.7,7,2,0,0.576719576719577
"349",1,39.5,31.8,6.2,999.9,0,0.997354497354497
"350",5,29.7,18.1,7.8,2,1,0.862433862433862
"351",1,41.4,29.5,7.9,999.9,1,0.616402116402116
"352",3,25.1,8.4,7.6,999.9,0,0.563492063492063
"354",6,25.3,5.2,8.3,1.2,0,0.582010582010582
"355",4,19.7,-1.7,9.4,999.9,0,0.621693121693122
"356",5,23.6,8.6,8.3,1.2,0,0.767195767195767
"362",1,34.1,26.5,7.7,1.2,1,0.619047619047619
"366",7,42.1,26.5,10.2,999.9,0,0.772486772486772
"367",3,30,18.5,13.2,999.9,1,0.701058201058201
"369",7,41.7,31.3,14.1,999.9,0,0.788359788359788
"371",3,31.2,27,15.2,2,1,0.619047619047619
"372",2,37.7,31.3,15.8,999.9,1,0.394179894179894
"405",6,30.7,20.6,6.1,1.2,1,0.67989417989418
"413",7,29.7,20.9,5,1.2,0,0.664021164021164
"534",7,29.9,23.6,9,1.2,1,0.518518518518518
"537",6,35.7,19.1,10.9,999.9,0,0.838624338624339
"557",6,18.6,8.8,12.1,2,1,0.603174603174603
"558",2,36.7,30.6,11.2,999.9,1,0.793650793650794
"567",5,21.9,4.2,9.6,999.9,0,0.764550264550265
"572",4,27.1,13.5,11.1,1.2,1,0.521164021164021
"573",4,28.6,23.2,11.4,3.1,1,0.494708994708995
"575",2,30.5,22.5,8.8,1.2,0,0.727513227513228
"583",4,24.5,20,9.1,3.1,1,0.476190476190476
"636",2,36.3,28.1,16.5,999.9,0,0.740740740740741
"653",1,35.6,32.9,3.7,999.9,1,0.0714285714285714
"656",5,42.4,41.2,9,999.9,1,0.153439153439153
"658",7,30.7,22.2,6.7,999.9,1,0.0238095238095238
"659",4,44.6,34.7,7.5,999.9,0,0.701058201058201
"660",2,39.6,33.6,9.9,999.9,1,0.0529100529100529
"661",6,49.3,48.7,6.8,999.9,1,0.26984126984127
"662",4,45.3,44.9,7.9,999.9,1,0.277777777777778
"664",3,41.6,26.3,8,999.9,1,0.677248677248677
"665",4,47.8,43.9,8.4,999.9,1,0.150793650793651
"666",2,40.6,29.4,7.6,999.9,1,0.55026455026455
"667",7,35.3,25.3,10.3,999.9,1,0.592592592592593
"669",6,30.5,18.4,10.5,999.9,0,0.187830687830688
"671",6,35,21.4,7.4,999.9,0,0.584656084656085
"672",5,48.1,43.3,12.9,999.9,1,0.346560846560847
"674",2,43.9,39.2,10.4,999.9,1,0.521164021164021
"675",1,54.1,38.9,14.2,999.9,1,0.53968253968254
"676",7,49.8,23.8,14.7,999.9,0,0.716931216931217
"677",5,43.4,26.9,14.8,999.9,1,0.814814814814815
"682",2,39.2,29.4,9.8,999.9,0,0.711640211640212
"687",7,52.2,44.2,17.6,999.9,1,0.354497354497354
"704",3,38.5,31,5,999.9,1,0.58994708994709
"705",1,36,30.4,5.5,999.9,1,0.431216931216931
"717",1,45.4,34.1,6.2,999.9,0,0.621693121693122
"732",3,43,37,5.3,999.9,0,0.185185185185185
"733",2,38.6,33.2,4.9,999.9,0,0.148148148148148
"740",3,41.3,29.8,6.3,999.9,1,0.428571428571429
"871",6,38.7,21.6,9.5,999.9,1,0.661375661375661
"884",7,40.1,26.8,10.8,999.9,0,1
"974",1,45,34.4,13.2,999.9,0,0.216931216931217
"975",5,36.1,24.9,16.2,999.9,1,0.896825396825397
"978",4,42.1,25.2,10.6,999.9,0,0.584656084656085
"995",5,54.2,37.2,6.1,999.9,1,0.373015873015873
"997",1,48.1,37.2,5.6,999.9,1,0.21957671957672
"998",3,42.9,35.9,8,999.9,0,0.433862433862434
"999",5,37.6,28.2,6.8,1.2,1,0.150793650793651
"1000",4,37,14.4,8.1,1.2,0,0.0978835978835979
"1001",3,33.5,19.1,7.5,1.2,1,0.119047619047619
"1003",6,50.6,28.8,6.7,999.9,1,0.214285714285714
"1006",6,47.4,40.3,8.2,999.9,1,0.214285714285714
"1010",7,55.7,46,8.9,999.9,1,0.044973544973545
"1011",7,42,29.1,7.7,999.9,0,0.100529100529101
"1012",5,40.5,23.2,10.4,999.9,0,0.156084656084656
"1014",2,46.8,22.2,14.4,999.9,1,0.134920634920635
"1016",1,53.3,34,7.8,999.9,1,0.082010582010582
"1017",6,44.3,40.1,10,999.9,1,0.0846560846560847
"1019",4,45.8,40.7,15,999.9,1,0.150793650793651
"1020",3,59.1,51.9,6.6,999.9,1,0.201058201058201
"1022",6,43.4,31.1,11.6,2,0,0.253968253968254
"1024",1,48.9,30.8,8.1,999.9,0,0.357142857142857
"1026",2,35.8,17.6,12.7,999.9,1,0
"1039",3,46.3,27.1,6.1,999.9,1,0.169312169312169
"1057",4,44,34.4,4.1,999.9,0,0.0211640211640212
"1066",5,44.6,40.9,8,999.9,0,0.19047619047619
"1067",4,51.4,43.2,5.3,999.9,1,0.193121693121693
"1157",2,62.3,54.9,7.4,999.9,1,0.256613756613757
"1161",7,50.1,33.8,10.6,999.9,1,0.145502645502645
"1198",2,64.8,56.6,7.3,999.9,1,0.238095238095238
"1294",3,56.6,54.8,9,999.9,1,0.148148148148148
"1301",4,46,29.6,15.5,999.9,1,0.158730158730159
"1305",1,44.8,34.1,15.1,999.9,1,0.0793650793650794
"1326",4,60.8,50,6.8,999.9,0,0.335978835978836
"1328",1,78.2,64.5,7.9,999.9,0,0.732804232804233
"1333",1,61.3,58.5,6.1,999.9,1,0.351851851851852
"1334",7,66.2,38.9,8,999.9,0,0.325396825396825
"1337",2,49.6,30.3,7.4,999.9,0,0.23015873015873
"1339",4,60.7,54.5,8.7,999.9,1,0.264550264550265
"1343",5,66.8,61.2,7.1,999.9,1,0.481481481481481
"1344",6,60.2,49.6,8.2,999.9,0,0.552910052910053
"1346",2,44.9,37.8,8.8,999.9,1,0.193121693121693
"1348",7,59.5,57.5,8.5,999.9,1,0.19047619047619
"1351",1,47.3,33.5,12.8,999.9,0,0.185185185185185
"1352",7,48.7,34.9,10.4,999.9,1,0.277777777777778
"1353",4,74.6,65.7,8.1,999.9,1,0.486772486772487
"1354",4,55.4,34.2,9.9,999.9,0,0.137566137566138
"1356",5,43.3,26.5,12.3,999.9,0,0.203703703703704
"1373",5,51.6,35.1,3.7,999.9,0,0.560846560846561
"1375",5,61.6,55.7,3.9,999.9,1,0.447089947089947
"1379",7,74.8,64.1,4.9,999.9,0,0.523809523809524
"1394",1,42.9,33.9,6,999.9,1,0.222222222222222
"1400",3,79.1,65,6.2,999.9,1,0.529100529100529
"1412",3,49,25.6,6.8,999.9,0,0.251322751322751
"1530",6,66,45.9,10.2,999.9,0,0.330687830687831
"1533",6,65.7,58.1,7.2,999.9,1,0.492063492063492
"1539",3,58.9,51.2,10.8,999.9,0,0.452380952380952
"1544",2,78.7,64.7,6.8,999.9,1,0.558201058201058
"1551",6,43.1,21.7,8,999.9,0,0.251322751322751
"1557",3,54.6,28.3,9.9,999.9,0,0.407407407407407
"1565",2,55.1,54.2,11.1,999.9,1,0.283068783068783
"1577",5,67.9,55.4,9.1,999.9,1,0.566137566137566
"1665",1,64.2,44,7.4,999.9,0,0.552910052910053
"1667",5,79.7,64.6,6.6,999.9,0,0.46031746031746
"1668",5,81,56.1,4.2,999.9,0,0.621693121693122
"1671",3,75.4,53.9,5.4,999.9,0,0.626984126984127
"1672",5,70.2,50.6,5.8,999.9,0,0.62962962962963
"1673",1,76,52.2,7.6,999.9,0,0.415343915343915
"1675",6,74.1,55.8,8.2,999.9,0,0.425925925925926
"1676",7,62.2,43.1,9.5,999.9,0,0.452380952380952
"1677",2,70.3,51.1,5.6,999.9,0,0.489417989417989
"1678",1,75.6,66,6.6,999.9,1,0.806878306878307
"1679",4,77.7,52.1,5.6,999.9,0,0.616402116402116
"1680",5,75.3,61.8,5.4,999.9,1,0.502645502645503
"1682",7,75.1,65.8,6.7,999.9,1,0.597883597883598
"1683",2,78.8,69.9,5.6,999.9,1,0.534391534391534
"1685",3,77.8,62,8.4,999.9,1,0.674603174603175
"1686",1,79.7,67.8,5.9,999.9,1,0.494708994708995
"1687",2,78.1,57.3,12.8,999.9,0,0.82010582010582
"1688",6,81.9,60.1,7.6,999.9,1,0.759259259259259
"1689",4,77.5,63.1,6.6,999.9,1,0.425925925925926
"1690",4,69.4,50.8,12,999.9,1,0.489417989417989
"1697",6,77.8,69.3,8,999.9,1,0.558201058201058
"1698",2,81,58.8,12.3,999.9,1,0.341269841269841
"1721",4,73,53.5,6.8,999.9,1,0.653439153439153
"1759",7,77.2,69.4,5.9,999.9,1,0.67989417989418
"1767",7,67.5,51.5,7.4,999.9,0,0.497354497354497
"1873",2,69.3,59.1,10.1,999.9,1,0.555555555555556
"1877",3,69.5,55.6,6.1,999.9,1,0.560846560846561
"1883",6,60,45.7,12.2,999.9,1,0.362433862433862
"1983",3,76.7,67.7,13.9,999.9,1,0.349206349206349
"1999",5,77.6,64.6,6,999.9,0,0.767195767195767
"2001",3,77,69.2,7.2,999.9,1,0.64021164021164
"2002",2,86.1,65.4,5.9,999.9,1,0.502645502645503
"2003",3,80.4,66.1,7.4,999.9,1,0.875661375661376
"2010",2,76.4,58.1,6.7,999.9,0,0.626984126984127
"2012",6,78,62.4,7.9,999.9,1,0.685185185185185
"2013",3,79.8,64.6,9.3,999.9,1,0.666666666666667
"2015",2,78.3,59.2,7.7,999.9,0,0.67989417989418
"2016",4,84.1,67.1,7,999.9,0,0.505291005291005
"2017",4,73.7,66,8.8,999.9,1,0.600529100529101
"2019",6,82.5,71.7,9.1,999.9,0,0.743386243386243
"2021",3,82.1,67.6,4.8,999.9,1,0.494708994708995
"2022",5,79,67.4,11.3,999.9,1,0.801587301587302
"2023",1,79.3,70.4,7.7,999.9,1,0.666666666666667
"2025",7,80.1,71.7,12.4,999.9,1,0.685185185185185
"2042",6,79.6,65.6,4.9,999.9,0,0.746031746031746
"2044",2,75.7,63.8,7.3,999.9,1,0.701058201058201
"2058",1,85.1,61.9,3.6,999.9,0,0.703703703703704
"2066",7,82.2,63.9,5,999.9,0,0.944444444444444
"2069",1,76.8,60.9,5.8,999.9,0,0.740740740740741
"2072",5,75.1,64.3,5.7,999.9,0,0.693121693121693
"2085",5,80.3,60.4,4.6,999.9,0,0.843915343915344
"2096",4,74.7,60.1,5.7,999.9,0,0.523809523809524
"2103",4,81,62,5.9,999.9,0,0.716931216931217
"2117",3,79,64.5,7.2,999.9,1,0.637566137566138
"2120",1,72.8,59.1,5.6,999.9,0,0.788359788359788
"2129",6,81.3,65.3,4.9,999.9,0,0.994708994708995
"2257",4,78.4,61.4,10.8,999.9,1,0.62962962962963
"2261",5,74.9,59.7,9.5,999.9,0,0.695767195767196
"2263",7,84.6,69.8,9.6,999.9,0,0.76984126984127
"2284",7,75.1,63.3,7.9,999.9,1,0.608465608465608
"2336",5,76.5,56.3,4.5,999.9,0,0.761904761904762
"2338",1,76.1,54.2,4.8,999.9,0,0.71957671957672
"2339",4,72.3,53.4,4.8,999.9,0,0.624338624338624
"2344",7,74.5,57,8.3,999.9,0,0.798941798941799
"2345",6,78,58.5,6.2,999.9,0,0.727513227513228
"2346",7,72.2,53.1,6.8,999.9,0,0.777777777777778
"2348",7,79.1,61,7.3,999.9,1,0.67989417989418
"2349",6,76.8,59.2,7.8,999.9,0,0.788359788359788
"2353",5,84.5,70.1,8.3,999.9,0,0.793650793650794
"2355",1,74,56.3,8.7,999.9,0,0.867724867724868
"2358",7,71.8,63.3,6.7,999.9,1,0.529100529100529
"2359",2,83.4,64.3,7.3,999.9,0,0.71957671957672
"2360",2,66.9,50.3,10.2,999.9,0,0.457671957671958
"2364",6,79.3,58.7,11,999.9,1,0.735449735449735
"2397",3,71.5,52.7,5.5,999.9,0,0.69047619047619
"2404",4,73.9,51.9,4.9,999.9,0,0.714285714285714
"2421",4,77.3,61.1,5.4,999.9,0,0.740740740740741
"2426",2,73.6,59.4,7.3,999.9,0,0.600529100529101
"2438",6,78.9,64,4.8,999.9,1,0.682539682539683
"2442",6,74.5,61.6,6.5,999.9,1,0.873015873015873
"2448",3,66.9,49.9,5.6,999.9,0,0.544973544973545
"2467",3,74.6,57.2,4.6,999.9,0,0.624338624338624
"2470",1,83.2,66.2,6.7,999.9,0,0.711640211640212
